Force (N)	Déformation (mm)
	
-0.021465	-0.99104
-0.0047683	-0.97695
0.011929	-0.96464
0.021867	-0.95055
0.021918	-0.93793
0.021969	-0.92424
0.022020	-0.91072
0.022071	-0.89741
0.022122	-0.88416
0.022173	-0.86988
0.022224	-0.85732
0.022275	-0.84285
0.022326	-0.83039
0.022377	-0.81625
0.022428	-0.80358
0.022479	-0.78945
0.022530	-0.77717
0.022581	-0.76284
0.022632	-0.74979
0.022683	-0.73646
0.022734	-0.72341
0.022785	-0.70917
0.022836	-0.69631
0.022886	-0.68224
0.022937	-0.66906
0.022988	-0.65556
0.023039	-0.64232
0.023090	-0.62903
0.023141	-0.61524
0.023192	-0.60186
0.023243	-0.58896
0.023294	-0.57545
0.023345	-0.56211
0.023396	-0.54773
0.023447	-0.53507
0.023498	-0.52135
0.023549	-0.50804
0.023600	-0.49384
0.023651	-0.48088
0.023702	-0.46700
0.023753	-0.45432
0.023804	-0.44012
0.023855	-0.42743
0.023906	-0.41381
0.023957	-0.40077
0.024008	-0.38610
0.024059	-0.37376
0.024109	-0.36072
0.024160	-0.34706
0.024211	-0.33278
0.024262	-0.31988
0.024313	-0.30633
0.024364	-0.29335
0.024415	-0.27944
0.024466	-0.26670
0.024517	-0.25277
0.024568	-0.23948
0.024619	-0.22585
0.024670	-0.21283
0.024721	-0.19912
0.024772	-0.18539
0.024823	-0.17199
0.024874	-0.15882
0.024925	-0.14513
0.024976	-0.13200
0.025027	-0.11709
0.025078	-0.10480
0.025129	-0.091601
0.025180	-0.077870
0.025231	-0.064718
0.025282	-0.051727
0.025333	-0.037368
0.025383	-0.024410
0.025434	-0.011312
1.1101	-0.000016659
2.5275	0.010506
4.4140	0.023580
6.4327	0.036988
8.5192	0.050777
10.499	0.063914
12.449	0.077781
14.385	0.091143
16.182	0.10428
17.984	0.11822
19.723	0.13117
21.231	0.14467
22.681	0.15818
24.097	0.17171
25.716	0.18518
27.312	0.19851
28.814	0.21222
30.672	0.22509
32.511	0.23908
34.238	0.25248
35.934	0.26589
37.531	0.27933
39.167	0.29237
40.706	0.30579
-0.051071	
